"PANTONE 685 C","685","#deb6c9"
"PANTONE 686 C","686","#d3a0b9"
"PANTONE 687 C","687","#c085a4"
"PANTONE 688 C","688","#aa6489"
"PANTONE 689 C","689","#8c3c67"
"PANTONE 690 C","690","#642340"
"PANTONE 510 C","510","#ecbfca"
"PANTONE 509 C","509","#ebb4c4"
"PANTONE 508 C","508","#e5aaba"
"PANTONE 507 C","507","#d792a9"
"PANTONE 506 C","506","#87364e"
"PANTONE 505 C","505","#702e3e"
"PANTONE 504 C","504","#572a32"
"PANTONE 7429 C","7429","#e4bbcb"
"PANTONE 7430 C","7430","#dfa9bf"
"PANTONE 7431 C","7431","#cd7f9e"
"PANTONE 7432 C","7432","#bb5c81"
"PANTONE 7433 C","7433","#ac3a64"
"PANTONE 7434 C","7434","#9f3259"
"PANTONE 7435 C","7435","#8a264f"
"PANTONE 691 C","691","#ebcdcf"
"PANTONE 692 C","692","#e6bfc4"
"PANTONE 693 C","693","#dba3ac"
"PANTONE 694 C","694","#c78590"
"PANTONE 695 C","695","#b76c7a"
"PANTONE 696 C","696","#9a4856"
"PANTONE 697 C","697","#8c3c45"
"PANTONE 496 C","496","#f3c7cf"
"PANTONE 495 C","495","#f3bec7"
"PANTONE 494 C","494","#eba3b1"
"PANTONE 493 C","493","#dd8898"
"PANTONE 492 C","492","#933336"
"PANTONE 491 C","491","#813234"
"PANTONE 490 C","490","#5e2a2b"
"PANTONE 503 C","503","#eac5c7"
"PANTONE 502 C","502","#e5bcc2"
"PANTONE 501 C","501","#dca6ac"
"PANTONE 500 C","500","#c7878e"
"PANTONE 499 C","499","#7a4039"
"PANTONE 498 C","498","#6a3934"
"PANTONE 497 C","497","#52312d"
"PANTONE 5035 C","5035","#e0c2c3"
"PANTONE 5025 C","5025","#dcb8bc"
"PANTONE 5015 C","5015","#cda2a6"
"PANTONE 5005 C","5005","#b17c81"
"PANTONE 4995 C","4995","#9c6268"
"PANTONE 4985 C","4985","#894c53"
"PANTONE 4975 C","4975","#402020"
"PANTONE 236 C","236","#f3a9dd"
"PANTONE 237 C","237","#f087cf"
"PANTONE 238 C","238","#e95fbe"
"PANTONE 239 C","239","#e040af"
"PANTONE 240 C","240","#ca2d9a"
"PANTONE 241 C","241","#b41a83"
"PANTONE 242 C","242","#83245f"
"PANTONE 2365 C","2365","#f2bae0"
"PANTONE 2375 C","2375","#e678cc"
"PANTONE 2385 C","2385","#d93cb4"
"PANTONE 2395 C","2395","#cf009f"
"PANTONE 2405 C","2405","#b4008e"
"PANTONE 2415 C","2415","#a2007d"
"PANTONE 2425 C","2425","#870064"
"PANTONE 243 C","243","#eeb8e4"
"PANTONE 244 C","244","#e89cdb"
"PANTONE 245 C","245","#e280d2"
"PANTONE 246 C","246","#cc28b0"
"PANTONE 247 C","247","#c018a2"
"PANTONE 248 C","248","#a91c8e"
"PANTONE 249 C","249","#84286b"
"PANTONE 7646 C","7646","#a96e87"
"PANTONE 7647 C","7647","#ac3c73"
"PANTONE 7648 C","7648","#9d1e65"
"PANTONE 7649 C","7649","#8e1b61"
"PANTONE 7650 C","7650","#762257"
"PANTONE 7651 C","7651","#6d2a5c"
"PANTONE 7652 C","7652","#612751"
"PANTONE 250 C","250","#e9bae5"
"PANTONE 251 C","251","#e09ce0"
"PANTONE 252 C","252","#d064ce"
"PANTONE Purple C","purple","#c129b9"
"PANTONE 253 C","253","#b21dac"
"PANTONE 254 C","254","#9e1d97"
"PANTONE 255 C","255","#76236d"
"PANTONE 517 C","517","#edc6df"
"PANTONE 516 C","516","#e8bfdc"
"PANTONE 515 C","515","#e3add7"
"PANTONE 514 C","514","#d58cc8"
"PANTONE 513 C","513","#94368d"
"PANTONE 512 C","512","#853376"
"PANTONE 511 C","511","#622d50"
"PANTONE 7436 C","7436","#f1daeb"
"PANTONE 7437 C","7437","#ceadd0"
"PANTONE 7438 C","7438","#d79ed8"
"PANTONE 7439 C","7439","#b588b9"
"PANTONE 7440 C","7440","#a677a6"
"PANTONE 7441 C","7441","#a15dc0"
"PANTONE 7442 C","7442","#993dbc"
"PANTONE 2562 C","2562","#daa9e3"
"PANTONE 2572 C","2572","#cb8bdb"
"PANTONE 2582 C","2582","#b150c5"
"PANTONE 2592 C","2592","#9e28b5"
"PANTONE 2602 C","2602","#8a1a9c"
"PANTONE 2612 C","2612","#7b2682"
"PANTONE 2622 C","2622","#673165"
"PANTONE 7653 C","7653","#978794"
"PANTONE 7654 C","7654","#a5779b"
"PANTONE 7655 C","7655","#a45b96"
"PANTONE 7656 C","7656","#923a80"
"PANTONE 7657 C","7657","#702c63"
"PANTONE 7658 C","7658","#6c345f"
"PANTONE 7659 C","7659","#5e3654"
"PANTONE 524 C","524","#d6c3d8"
"PANTONE 523 C","523","#ccb1d0"
"PANTONE 522 C","522","#bc9cc6"
"PANTONE 521 C","521","#a77fb2"
"PANTONE 520 C","520","#652f6c"
"PANTONE 519 C","519","#5b325f"
"PANTONE 518 C","518","#4c2f48"
"PANTONE 5245 C","5245","#dcced3"
"PANTONE 5235 C","5235","#d1bec7"
"PANTONE 5225 C","5225","#c7b0bc"
"PANTONE 5215 C","5215","#af96a6"
"PANTONE 5205 C","5205","#876479"
"PANTONE 5195 C","5195","#674559"
"PANTONE 5185 C","5185","#4c3041"
"PANTONE 5175 C","5175","#dac7d0"
"PANTONE 5165 C","5165","#d4c0cd"
"PANTONE 5155 C","5155","#c1a5b8"
"PANTONE 5145 C","5145","#9d7793"
"PANTONE 5135 C","5135","#805475"
"PANTONE 5125 C","5125","#6c3b5e"
"PANTONE 5115 C","5115","#532a45"
"PANTONE 531 C","531","#e1c8e7"
"PANTONE 530 C","530","#dab8e3"
"PANTONE 529 C","529","#cda2dd"
"PANTONE 528 C","528","#b981d1"
"PANTONE 527 C","527","#8332a7"
"PANTONE 526 C","526","#73308b"
"PANTONE 525 C","525","#582c5f"
"PANTONE 256 C","256","#d9bedd"
"PANTONE 257 C","257","#c8a1cf"
"PANTONE 258 C","258","#8f489a"
"PANTONE 259 C","259","#702277"
"PANTONE 260 C","260","#672767"
"PANTONE 261 C","261","#5f295f"
"PANTONE 262 C","262","#53284f"
"PANTONE 2563 C","2563","#cda3d8"
"PANTONE 2573 C","2573","#bc84ca"
"PANTONE 2583 C","2583","#a25eb5"
"PANTONE 2593 C","2593","#86339a"
"PANTONE 2603 C","2603","#722382"
"PANTONE 2613 C","2613","#6a1f75"
"PANTONE 2623 C","2623","#612166"
"PANTONE 7660 C","7660","#9b90a4"
"PANTONE 7661 C","7661","#906d96"
"PANTONE 7662 C","7662","#7d4182"
"PANTONE 7663 C","7663","#6c3176"
"PANTONE 7664 C","7664","#673278"
"PANTONE 7665 C","7665","#61376f"
"PANTONE 7666 C","7666","#5d4e63"
"PANTONE 2567 C","2567","#c3a0d9"
"PANTONE 2577 C","2577","#a97cca"
"PANTONE 2587 C","2587","#8448ad"
"PANTONE 2597 C","2597","#5c0f8c"
"PANTONE 2607 C","2607","#510c76"
"PANTONE 2617 C","2617","#490e67"
"PANTONE 2627 C","2627","#3d1152"
"PANTONE 263 C","263","#d9c5e6"
"PANTONE 264 C","264","#c3a7e2"
"PANTONE 265 C","265","#9264cd"
"PANTONE 266 C","266","#773dbe"
"PANTONE 267 C","267","#61279e"
"PANTONE 268 C","268","#592c82"
"PANTONE 269 C","269","#522d6d"
"PANTONE 2635 C","2635","#c6b4e3"
"PANTONE 2645 C","2645","#af96db"
"PANTONE 2655 C","2655","#9579d3"
"PANTONE 2665 C","2665","#7e57c6"
"PANTONE Violet C","violet","#410099"
"PANTONE 2685 C","2685","#31006f"
"PANTONE 2695 C","2695","#2e1a46"
"PANTONE 270 C","270","#b5b4e0"
"PANTONE 271 C","271","#9695d3"
"PANTONE 272 C","272","#7474c1"
"PANTONE 273 C","273","#21145f"
"PANTONE 274 C","274","#201751"
"PANTONE 275 C","275","#201747"
"PANTONE 276 C","276","#221d35"
"PANTONE 2705 C","2705","#a8a4e0"
"PANTONE 2715 C","2715","#8a84d7"
"PANTONE 2725 C","2725","#665ec7"
"PANTONE 2735 C","2735","#270089"
"PANTONE 2745 C","2745","#230871"
"PANTONE 2755 C","2755","#211161"
"PANTONE 2765 C","2765","#1f1646"
"PANTONE 7667 C","7667","#6e7ba1"
"PANTONE 7668 C","7668","#686ea0"
"PANTONE 7669 C","7669","#625e9d"
"PANTONE 7670 C","7670","#575195"
"PANTONE 7671 C","7671","#534588"
"PANTONE 7672 C","7672","#4d4185"
"PANTONE 7673 C","7673","#535487"
"PANTONE 7443 C","7443","#dddbea"
"PANTONE 7444 C","7444","#b6b8de"
"PANTONE 7445 C","7445","#a7a2c2"
"PANTONE 7446 C","7446","#8b86ca"
"PANTONE 7447 C","7447","#5f4876"
"PANTONE 7448 C","7448","#4b384c"
"PANTONE 7449 C","7449","#43273b"
"PANTONE 7674 C","7674","#898bb4"
"PANTONE 7675 C","7675","#7d7fab"
"PANTONE 7676 C","7676","#7665a0"
"PANTONE 7677 C","7677","#715192"
"PANTONE 7678 C","7678","#6a488e"
"PANTONE 7679 C","7679","#583d81"
"PANTONE 7680 C","7680","#543278"
"PANTONE 663 C","663","#e6e2e7"
"PANTONE 664 C","664","#e0dae2"
"PANTONE 665 C","665","#c7bcd1"
"PANTONE 666 C","666","#a292b3"
"PANTONE 667 C","667","#7c6991"
"PANTONE 668 C","668","#624c79"
"PANTONE 669 C","669","#3f2b56"
"PANTONE 5315 C","5315","#d9d7df"
"PANTONE 5305 C","5305","#c6c4d2"
"PANTONE 5295 C","5295","#b3b0c4"
"PANTONE 5285 C","5285","#8d89a4"
"PANTONE 5275 C","5275","#595478"
"PANTONE 5265 C","5265","#3f3a60"
"PANTONE 5255 C","5255","#1d1934"
"PANTONE 538 C","538","#c5cfdb"
"PANTONE 537 C","537","#bac7d8"
"PANTONE 536 C","536","#a2b2c9"
"PANTONE 535 C","535","#8d9ebd"
