"PANTONE Yellow U","yellow","#ffe600"
"PANTONE Yellow 012 U","yellow-012","#ffdb00"
"PANTONE Orange 021 U","orange-021","#ff7532"
"PANTONE Warm Red U","warm-red","#ff625a"
"PANTONE Red 032 U","red-032","#f95461"
"PANTONE Rubine Red U","rubine-red","#db487e"
"PANTONE Rhodamine Red U","rhodamine-red","#e854a1"
"PANTONE Purple U","purple","#c356bb"
"PANTONE Violet U","violet","#7659b0"
"PANTONE Blue 072 U","blue-072","#3546a6"
"PANTONE Reflex Blue U","reflex-blue","#344893"
"PANTONE Process Blue U","process-blue","#0082c7"
"PANTONE Green U","green","#00a78b"
"PANTONE Black U","black","#625b56"
"PANTONE Process Yellow U","process-yellow","#ffe621"
"PANTONE Process Magenta U","process-magenta","#de4c85"
"PANTONE Process Cyan U","process-cyan","#009dd8"
"PANTONE Process Black U","process-black","#545251"
"PANTONE Hexachrome Yellow U","hexachrome-yellow","#ffe309"
"PANTONE Hexachrome Orange U","hexachrome-orange","#ff8037"
"PANTONE Hexachrome Magenta U","hexachrome-magenta","#e54091"
"PANTONE Hexachrome Cyan U","hexachrome-cyan","#0095d3"
"PANTONE Hexachrome Green U","hexachrome-green","#00af67"
"PANTONE Hexachrome Black U","hexachrome-black","#514f4e"
"PANTONE 1817 U","1817","#775454"
"PANTONE 182 U","182","#ffb8c5"
"PANTONE 183 U","183","#ff8fa3"
"PANTONE 184 U","184","#fe7183"
"PANTONE 185 U","185","#f24e61"
"PANTONE 186 U","186","#d3515e"
"PANTONE 187 U","187","#b3525b"
"PANTONE 188 U","188","#8a5359"
"PANTONE 189 U","189","#ffa8bc"
"PANTONE 190 U","190","#ff859e"
"PANTONE 191 U","191","#f86780"
"PANTONE 192 U","192","#ef4f68"
"PANTONE 193 U","193","#c14e5f"
"PANTONE 194 U","194","#9d515d"
"PANTONE 195 U","195","#83545a"
"PANTONE 1895 U","1895","#ffb0c6"
"PANTONE 1905 U","1905","#fd96b2"
"PANTONE 1915 U","1915","#f46788"
"PANTONE 1925 U","1925","#ea4c6c"
"PANTONE 1935 U","1935","#ca4a64"
"PANTONE 1945 U","1945","#aa4e61"
"PANTONE 1955 U","1955","#9a515f"
"PANTONE 196 U","196","#f5c3ca"
"PANTONE 197 U","197","#f39ead"
"PANTONE 198 U","198","#e96b7f"
"PANTONE 199 U","199","#df4f65"
"PANTONE 200 U","200","#be4e5e"
"PANTONE 201 U","201","#a55462"
"PANTONE 202 U","202","#8e545e"
"PANTONE 203 U","203","#f3abc5"
"PANTONE 204 U","204","#ee80a2"
"PANTONE 205 U","205","#e56084"
"PANTONE 206 U","206","#da476a"
"PANTONE 207 U","207","#b14c65"
"PANTONE 208 U","208","#935366"
"PANTONE 209 U","209","#835362"
"PANTONE 210 U","210","#ff9ec6"
"PANTONE 211 U","211","#ff82b2"
"PANTONE 212 U","212","#f96fa0"
"PANTONE 213 U","213","#ec5484"
"PANTONE 214 U","214","#cf4f76"
"PANTONE 215 U","215","#ac4f6d"
"PANTONE 216 U","216","#8a5465"
"PANTONE 217 U","217","#f5bdd9"
"PANTONE 218 U","218","#f088ba"
"PANTONE 219 U","219","#e45d94"
"PANTONE Rubine Red U","rubine-red","#db487e"
"PANTONE 220 U","220","#b24a72"
"PANTONE 221 U","221","#a04b6e"
"PANTONE 222 U","222","#87566c"
"PANTONE 223 U","223","#fca5d6"
"PANTONE 224 U","224","#f686c3"
"PANTONE 225 U","225","#ed60a4"
"PANTONE 226 U","226","#de4387"
"PANTONE 227 U","227","#b44679"
"PANTONE 228 U","228","#944e70"
"PANTONE 229 U","229","#805467"
"PANTONE 230 U","230","#ffadda"
"PANTONE 231 U","231","#fc82c7"
"PANTONE 232 U","232","#f365b1"
"PANTONE Rhodamine Red U","rhodamine-red","#e854a1"
"PANTONE 233 U","233","#cd5090"
"PANTONE 234 U","234","#ac5180"
"PANTONE 235 U","235","#955074"
"PANTONE 236 U","236","#f9a6db"
"PANTONE 237 U","237","#f487ce"
"PANTONE 238 U","238","#ea6abd"
"PANTONE 239 U","239","#de50a7"
"PANTONE 240 U","240","#c05095"
"PANTONE 241 U","241","#ab5088"
"PANTONE 242 U","242","#8e5473"
"PANTONE 2365 U","2365","#fac5e6"
"PANTONE 2375 U","2375","#eb86d0"
"PANTONE 2385 U","2385","#e169bd"
"PANTONE 2395 U","2395","#d657b1"
"PANTONE 2405 U","2405","#bc529b"
"PANTONE 2415 U","2415","#ab5290"
"PANTONE 2425 U","2425","#995181"
"PANTONE 243 U","243","#f2ace1"
"PANTONE 244 U","244","#eb96da"
"PANTONE 245 U","245","#e380cf"
"PANTONE 246 U","246","#d156b4"
"PANTONE 247 U","247","#bb4da0"
"PANTONE 248 U","248","#a14f8e"
"PANTONE 249 U","249","#885478"
"PANTONE 250 U","250","#eebde5"
"PANTONE 251 U","251","#e194db"
"PANTONE 252 U","252","#cf6cc9"
"PANTONE Purple U","purple","#c356bb"
"PANTONE 253 U","253","#b855b2"
"PANTONE 254 U","254","#a0539b"
"PANTONE 255 U","255","#85567f"
"PANTONE 256 U","256","#dcbadd"
"PANTONE 257 U","257","#c79dcc"
"PANTONE 258 U","258","#a578ad"
"PANTONE 259 U","259","#94689c"
"PANTONE 260 U","260","#8a648c"
"PANTONE 261 U","261","#7e5d7e"
"PANTONE 262 U","262","#785e75"
"PANTONE 2562 U","2562","#d9ade5"
"PANTONE 2572 U","2572","#cb94dd"
"PANTONE 2582 U","2582","#b877ce"
"PANTONE 2592 U","2592","#a662bf"
"PANTONE 2602 U","2602","#9759a7"
"PANTONE 2612 U","2612","#85588d"
"PANTONE 2622 U","2622","#7d5c7b"
"PANTONE 2563 U","2563","#c89dd2"
"PANTONE 2573 U","2573","#b689c6"
"PANTONE 2583 U","2583","#a676b7"
"PANTONE 2593 U","2593","#8c5d9d"
"PANTONE 2603 U","2603","#81588e"
"PANTONE 2613 U","2613","#7b5586"
"PANTONE 2623 U","2623","#74547a"
"PANTONE 2567 U","2567","#bd9bd5"
"PANTONE 2577 U","2577","#a27fc3"
"PANTONE 2587 U","2587","#916db3"
"PANTONE 2597 U","2597","#7f5ba1"
"PANTONE 2607 U","2607","#795894"
"PANTONE 2617 U","2617","#76578d"
"PANTONE 2627 U","2627","#725782"
"PANTONE 263 U","263","#dec9eb"
"PANTONE 264 U","264","#baa1e1"
"PANTONE 265 U","265","#987acf"
"PANTONE 266 U","266","#8465c0"
"PANTONE 267 U","267","#795ba7"
"PANTONE 268 U","268","#71588d"
"PANTONE 269 U","269","#6e587e"
"PANTONE 2635 U","2635","#c6b5e6"
"PANTONE 2645 U","2645","#b5a1e0"
"PANTONE 2655 U","2655","#9b85d2"
"PANTONE 2665 U","2665","#866dc1"
"PANTONE Violet U","violet","#7659b0"
"PANTONE 2685 U","2685","#6a549b"
"PANTONE 2695 U","2695","#6b5a7f"
"PANTONE 270 U","270","#adaedb"
"PANTONE 271 U","271","#9f9ed3"
"PANTONE 272 U","272","#8785c1"
"PANTONE 273 U","273","#5f5893"
"PANTONE 274 U","274","#595283"
"PANTONE 275 U","275","#564e78"
"PANTONE 276 U","276","#5b536d"
"PANTONE 2705 U","2705","#b5b5e7"
"PANTONE 2715 U","2715","#9996db"
"PANTONE 2725 U","2725","#847dcd"
"PANTONE 2735 U","2735","#5c52a7"
"PANTONE 2745 U","2745","#564f91"
"PANTONE 2755 U","2755","#554f85"
"PANTONE 2765 U","2765","#534e77"
"PANTONE 2706 U","2706","#cbd2eb"
"PANTONE 2716 U","2716","#a3aee5"
"PANTONE 2726 U","2726","#6e77c8"
"PANTONE 2736 U","2736","#575bb0"
"PANTONE 2746 U","2746","#54589d"
"PANTONE 2756 U","2756","#525787"
"PANTONE 2766 U","2766","#525678"
"PANTONE 2707 U","2707","#bfd4ef"
"PANTONE 2717 U","2717","#a6c6ee"
"PANTONE 2727 U","2727","#5a87dc"
"PANTONE Blue 072 U","blue-072","#3546a6"
"PANTONE 2747 U","2747","#3c4a84"
"PANTONE 2757 U","2757","#3e4975"
"PANTONE 2767 U","2767","#484f69"
"PANTONE 2708 U","2708","#aac2e8"
"PANTONE 2718 U","2718","#6784d2"
"PANTONE 2728 U","2728","#4c64b7"
"PANTONE 2738 U","2738","#404898"
"PANTONE 2748 U","2748","#434b83"
"PANTONE 2758 U","2758","#444c77"
"PANTONE 2768 U","2768","#444a69"
"PANTONE 277 U","277","#aacbeb"
"PANTONE 278 U","278","#8bb7e7"
"PANTONE 279 U","279","#5e92d8"
"PANTONE Reflex Blue U","reflex-blue","#344893"
"PANTONE 280 U","280","#3a4e84"
"PANTONE 281 U","281","#3c4c76"
"PANTONE 282 U","282","#3f4965"
"PANTONE 283 U","283","#a1caed"
"PANTONE 284 U","284","#78aee6"
"PANTONE 285 U","285","#4482d0"
"PANTONE 286 U","286","#2d58a7"
"PANTONE 287 U","287","#305291"
"PANTONE 288 U","288","#364f81"
"PANTONE 289 U","289","#3e4b65"
"PANTONE 290 U","290","#abd6eb"
"PANTONE 291 U","291","#83c0eb"
"PANTONE 292 U","292","#5fa8e4"
"PANTONE 293 U","293","#1d5ead"
"PANTONE 294 U","294","#31598a"
"PANTONE 295 U","295","#365375"
"PANTONE 296 U","296","#424f60"
"PANTONE 2905 U","2905","#86c7ea"
"PANTONE 2915 U","2915","#5db0e3"
"PANTONE 2925 U","2925","#3695d8"
"PANTONE 2935 U","2935","#0661af"
"PANTONE 2945 U","2945","#245a91"
"PANTONE 2955 U","2955","#345778"
"PANTONE 2965 U","2965","#3b5065"
"PANTONE 297 U","297","#76c8ec"
"PANTONE 298 U","298","#4db4e7"
"PANTONE 299 U","299","#0093d7"
"PANTONE 300 U","300","#006db8"
"PANTONE 301 U","301","#076293"
"PANTONE 302 U","302","#2f5a75"
"PANTONE 303 U","303","#395465"
"PANTONE 2975 U","2975","#8bd6ea"
"PANTONE 2985 U","2985","#35b7e5"
"PANTONE 2995 U","2995","#009bda"
"PANTONE 3005 U","3005","#0075be"
"PANTONE 3015 U","3015","#006796"
"PANTONE 3025 U","3025","#285c74"
"PANTONE 3035 U","3035","#375462"
"PANTONE 304 U","304","#8adbeb"
"PANTONE 305 U","305","#58ccec"
"PANTONE 306 U","306","#00b4e5"
"PANTONE Process Blue U","process-blue","#0082c7"
"PANTONE 307 U","307","#0072a6"
"PANTONE 308 U","308","#00617e"
"PANTONE 309 U","309","#32545f"
"PANTONE 310 U","310","#64d1e7"
"PANTONE 311 U","311","#11c1df"
"PANTONE 312 U","312","#00add3"
"PANTONE 313 U","313","#008eb8"
"PANTONE 314 U","314","#00799c"
"PANTONE 315 U","315","#00657a"
"PANTONE 316 U","316","#345862"
"PANTONE 3105 U","3105","#52cedf"
"PANTONE 3115 U","3115","#00bfd6"
"PANTONE 3125 U","3125","#00aac6"
"PANTONE 3135 U","3135","#0090ae"
"PANTONE 3145 U","3145","#00768c"
"PANTONE 3155 U","3155","#006777"
"PANTONE 3165 U","3165","#1f5c68"
"PANTONE 317 U","317","#afe7e5"
"PANTONE 318 U","318","#69d8dd"
"PANTONE 319 U","319","#2cc9d1"
"PANTONE 320 U","320","#009cab"
"PANTONE 321 U","321","#00808b"
"PANTONE 322 U","322","#016d74"
"PANTONE 323 U","323","#276066"
"PANTONE 324 U","324","#88dbd6"
"PANTONE 325 U","325","#43c3bd"
"PANTONE 326 U","326","#00aaa1"
"PANTONE 327 U","327","#008b7f"
"PANTONE 328 U","328","#007873"
"PANTONE 329 U","329","#166e6b"
"PANTONE 330 U","330","#405f60"
"PANTONE 3242 U","3242","#6bdcd5"
"PANTONE 3252 U","3252","#26cfc8"
"PANTONE 3262 U","3262","#00bbb2"
"PANTONE 3272 U","3272","#00a29b"
"PANTONE 3282 U","3282","#008a86"
"PANTONE 3292 U","3292","#326b6a"
"PANTONE 3302 U","3302","#426462"
"PANTONE 3245 U","3245","#65ded0"
"PANTONE 3255 U","3255","#0ed1bf"
"PANTONE 3265 U","3265","#00c1ae"
"PANTONE 3275 U","3275","#00a996"
"PANTONE 3285 U","3285","#009084"
"PANTONE 3295 U","3295","#1f8479"
"PANTONE 3305 U","3305","#456862"
"PANTONE 3248 U","3248","#71d2c1"
"PANTONE 3258 U","3258","#48c3b0"
"PANTONE 3268 U","3268","#00af97"
"PANTONE 3278 U","3278","#009c80"
"PANTONE 3288 U","3288","#038774"
"PANTONE 3298 U","3298","#2d6f65"
"PANTONE 3308 U","3308","#425f5b"
"PANTONE 331 U","331","#93e7d4"
"PANTONE 332 U","332","#74e1cb"
"PANTONE 333 U","333","#00cfb4"
"PANTONE Green U","green","#00a78b"
