"PANTONE P Process Cyan C","process-cyan","#00a0e1"
"PANTONE P 34-12 C","34-12","#e79a6a"
"PANTONE P 34-13 C","34-13","#e28957"
"PANTONE P 34-14 C","34-14","#de7c46"
"PANTONE P 34-15 C","34-15","#d86937"
"PANTONE P 34-16 C","34-16","#d45829"
"PANTONE P 35-1 C","35-1","#f1d0b9"
"PANTONE P 35-2 C","35-2","#e9bda1"
"PANTONE P 35-3 C","35-3","#e4ac89"
"PANTONE P 35-4 C","35-4","#dc9a70"
"PANTONE P 35-5 C","35-5","#d68659"
"PANTONE P 35-6 C","35-6","#cf7546"
"PANTONE P 35-7 C","35-7","#c86334"
"PANTONE P 35-8 C","35-8","#c05229"
"PANTONE P 35-9 C","35-9","#f2dacb"
"PANTONE P 35-10 C","35-10","#e8c3ac"
"PANTONE P 35-11 C","35-11","#dfb093"
"PANTONE P 35-12 C","35-12","#d69b76"
"PANTONE P 35-13 C","35-13","#cc865c"
"PANTONE P 35-14 C","35-14","#c47448"
"PANTONE P 35-15 C","35-15","#bb6237"
"PANTONE P 35-16 C","35-16","#ae4d28"
"PANTONE P 36-1 C","36-1","#e3c2ac"
"PANTONE P 36-2 C","36-2","#d6aa8e"
"PANTONE P 36-3 C","36-3","#cd9878"
"PANTONE P 36-4 C","36-4","#c48863"
"PANTONE P 36-5 C","36-5","#bb7852"
"PANTONE P 36-6 C","36-6","#b26b42"
"PANTONE P 36-7 C","36-7","#a75a35"
"PANTONE P 36-8 C","36-8","#974727"
"PANTONE P 36-9 C","36-9","#c89c80"
"PANTONE P 36-10 C","36-10","#bf8f6f"
"PANTONE P 36-11 C","36-11","#b78261"
"PANTONE P 36-12 C","36-12","#ae7452"
"PANTONE P 36-13 C","36-13","#a46743"
"PANTONE P 36-14 C","36-14","#995938"
"PANTONE P 36-15 C","36-15","#8c4b2d"
"PANTONE P 36-16 C","36-16","#804026"
"PANTONE P 37-1 C","37-1","#fde6d8"
"PANTONE P 37-2 C","37-2","#fcd6c1"
"PANTONE P 37-3 C","37-3","#f9c4a6"
"PANTONE P 37-4 C","37-4","#f7b28c"
"PANTONE P 37-5 C","37-5","#f49b71"
"PANTONE P 37-6 C","37-6","#f1895c"
"PANTONE P 37-7 C","37-7","#ee7044"
"PANTONE P 37-8 C","37-8","#ea5730"
"PANTONE P 37-9 C","37-9","#f4cbb3"
"PANTONE P 37-10 C","37-10","#f0bc9f"
"PANTONE P 37-11 C","37-11","#ecac8a"
"PANTONE P 37-12 C","37-12","#e79a73"
"PANTONE P 37-13 C","37-13","#e2875f"
"PANTONE P 37-14 C","37-14","#de774d"
"PANTONE P 37-15 C","37-15","#d7633b"
"PANTONE P 37-16 C","37-16","#d3512f"
"PANTONE P 38-1 C","38-1","#ecc2aa"
"PANTONE P 38-2 C","38-2","#e5b195"
"PANTONE P 38-3 C","38-3","#e0a07f"
"PANTONE P 38-4 C","38-4","#db8f6a"
"PANTONE P 38-5 C","38-5","#d37e58"
"PANTONE P 38-6 C","38-6","#ce6e47"
"PANTONE P 38-7 C","38-7","#c55937"
"PANTONE P 38-8 C","38-8","#c04d2e"
"PANTONE P 38-9 C","38-9","#ebcdbb"
"PANTONE P 38-10 C","38-10","#e3b9a2"
"PANTONE P 38-11 C","38-11","#daa588"
"PANTONE P 38-12 C","38-12","#d39170"
"PANTONE P 38-13 C","38-13","#c97d59"
"PANTONE P 38-14 C","38-14","#c26c49"
"PANTONE P 38-15 C","38-15","#b65938"
"PANTONE P 38-16 C","38-16","#ac482c"
"PANTONE P 39-1 C","39-1","#dcb5a0"
"PANTONE P 39-2 C","39-2","#d3a48b"
"PANTONE P 39-3 C","39-3","#ca9276"
"PANTONE P 39-4 C","39-4","#c28364"
"PANTONE P 39-5 C","39-5","#b87353"
"PANTONE P 39-6 C","39-6","#af6444"
"PANTONE P 39-7 C","39-7","#a25135"
"PANTONE P 39-8 C","39-8","#96422a"
"PANTONE P 39-9 C","39-9","#efdfd5"
"PANTONE P 39-10 C","39-10","#e1c5b6"
"PANTONE P 39-11 C","39-11","#d2ab96"
"PANTONE P 39-12 C","39-12","#c4947a"
"PANTONE P 39-13 C","39-13","#b67e61"
"PANTONE P 39-14 C","39-14","#a7684b"
"PANTONE P 39-15 C","39-15","#955036"
"PANTONE P 39-16 C","39-16","#803c28"
"PANTONE P 40-1 C","40-1","#fcdbca"
"PANTONE P 40-2 C","40-2","#facbb3"
"PANTONE P 40-3 C","40-3","#f8ba9e"
"PANTONE P 40-4 C","40-4","#f5a584"
"PANTONE P 40-5 C","40-5","#f2936d"
"PANTONE P 40-6 C","40-6","#f08059"
"PANTONE P 40-7 C","40-7","#ec6643"
"PANTONE P 40-8 C","40-8","#e94d32"
"PANTONE P 40-9 C","40-9","#f2c1aa"
"PANTONE P 40-10 C","40-10","#eeb296"
"PANTONE P 40-11 C","40-11","#eba182"
"PANTONE P 40-12 C","40-12","#e68e6c"
"PANTONE P 40-13 C","40-13","#e3815b"
"PANTONE P 40-14 C","40-14","#dc6e4b"
"PANTONE P 40-15 C","40-15","#d8583a"
"PANTONE P 40-16 C","40-16","#d34930"
"PANTONE P 41-1 C","41-1","#eabaa2"
"PANTONE P 41-2 C","41-2","#e5ab91"
"PANTONE P 41-3 C","41-3","#df997b"
"PANTONE P 41-4 C","41-4","#dc8e6d"
"PANTONE P 41-5 C","41-5","#d47b5b"
"PANTONE P 41-6 C","41-6","#ce6847"
"PANTONE P 41-7 C","41-7","#c85338"
"PANTONE P 41-8 C","41-8","#c84931"
"PANTONE P 41-9 C","41-9","#cc7f60"
"PANTONE P 41-10 C","41-10","#c87959"
"PANTONE P 41-11 C","41-11","#c67152"
"PANTONE P 41-12 C","41-12","#c16748"
"PANTONE P 41-13 C","41-13","#bc5d40"
"PANTONE P 41-14 C","41-14","#b65439"
"PANTONE P 41-15 C","41-15","#b24a33"
"PANTONE P 41-16 C","41-16","#ad412e"
"PANTONE P 42-1 C","42-1","#daad97"
"PANTONE P 42-2 C","42-2","#d09c83"
"PANTONE P 42-3 C","42-3","#c78a6f"
"PANTONE P 42-4 C","42-4","#be7a5e"
"PANTONE P 42-5 C","42-5","#b76c50"
"PANTONE P 42-6 C","42-6","#aa593f"
"PANTONE P 42-7 C","42-7","#a14831"
"PANTONE P 42-8 C","42-8","#963d2b"
"PANTONE P 42-9 C","42-9","#ead4ca"
"PANTONE P 42-10 C","42-10","#ddbdac"
"PANTONE P 42-11 C","42-11","#cda38f"
"PANTONE P 42-12 C","42-12","#c08c75"
"PANTONE P 42-13 C","42-13","#b4775d"
"PANTONE P 42-14 C","42-14","#a56249"
"PANTONE P 42-15 C","42-15","#924934"
"PANTONE P 42-16 C","42-16","#833a2a"
"PANTONE P 43-1 C","43-1","#d7bfb5"
"PANTONE P 43-2 C","43-2","#cfb1a6"
"PANTONE P 43-3 C","43-3","#c9a698"
"PANTONE P 43-4 C","43-4","#c1988a"
"PANTONE P 43-5 C","43-5","#b98b7c"
"PANTONE P 43-6 C","43-6","#b37f70"
"PANTONE P 43-7 C","43-7","#ad7565"
"PANTONE P 43-8 C","43-8","#a76c5d"
"PANTONE P 43-9 C","43-9","#9e685a"
"PANTONE P 43-10 C","43-10","#966255"
"PANTONE P 43-11 C","43-11","#8d5d52"
"PANTONE P 43-12 C","43-12","#85584d"
"PANTONE P 43-13 C","43-13","#7b5349"
"PANTONE P 43-14 C","43-14","#704c44"
"PANTONE P 43-15 C","43-15","#67473f"
"PANTONE P 43-16 C","43-16","#5e433b"
"PANTONE P 44-1 C","44-1","#c3ada6"
"PANTONE P 44-2 C","44-2","#baa49c"
"PANTONE P 44-3 C","44-3","#b59b92"
"PANTONE P 44-4 C","44-4","#af9289"
"PANTONE P 44-5 C","44-5","#a68980"
"PANTONE P 44-6 C","44-6","#a28278"
"PANTONE P 44-7 C","44-7","#9c7b71"
"PANTONE P 44-8 C","44-8","#96746a"
"PANTONE P 44-9 C","44-9","#8f6e66"
"PANTONE P 44-10 C","44-10","#876860"
"PANTONE P 44-11 C","44-11","#80635c"
"PANTONE P 44-12 C","44-12","#785e57"
"PANTONE P 44-13 C","44-13","#715852"
"PANTONE P 44-14 C","44-14","#68524c"
"PANTONE P 44-15 C","44-15","#5e4b46"
"PANTONE P 44-16 C","44-16","#564541"
"PANTONE P 45-1 C","45-1","#f9c3ad"
"PANTONE P 45-2 C","45-2","#f6ae95"
"PANTONE P 45-3 C","45-3","#f39b7f"
"PANTONE P 45-4 C","45-4","#f18b6e"
"PANTONE P 45-5 C","45-5","#ee775a"
"PANTONE P 45-6 C","45-6","#eb6047"
"PANTONE P 45-7 C","45-7","#e84938"
"PANTONE P 45-8 C","45-8","#e63a32"
"PANTONE P 45-9 C","45-9","#f9dcd0"
"PANTONE P 45-10 C","45-10","#f4cbba"
"PANTONE P 45-11 C","45-11","#f0b49e"
"PANTONE P 45-12 C","45-12","#ea9b81"
"PANTONE P 45-13 C","45-13","#e58467"
"PANTONE P 45-14 C","45-14","#df694f"
"PANTONE P 45-15 C","45-15","#d84f3c"
"PANTONE P 45-16 C","45-16","#d33931"
"PANTONE P 46-1 C","46-1","#ecbba9"
"PANTONE P 46-2 C","46-2","#e6a994"
"PANTONE P 46-3 C","46-3","#e0957d"
"PANTONE P 46-4 C","46-4","#db8369"
"PANTONE P 46-5 C","46-5","#d47056"
"PANTONE P 46-6 C","46-6","#cc5843"
"PANTONE P 46-7 C","46-7","#c64637"
"PANTONE P 46-8 C","46-8","#c0382f"
"PANTONE P 46-9 C","46-9","#f4dfd6"
"PANTONE P 46-10 C","46-10","#ecc8b9"
"PANTONE P 46-11 C","46-11","#e2af9a"
"PANTONE P 46-12 C","46-12","#d8957f"
"PANTONE P 46-13 C","46-13","#ce7c64"
"PANTONE P 46-14 C","46-14","#c3644c"
"PANTONE P 46-15 C","46-15","#b74a39"
"PANTONE P 46-16 C","46-16","#ad362e"
"PANTONE P 47-1 C","47-1","#e4c0b2"
"PANTONE P 47-2 C","47-2","#d9a997"
"PANTONE P 47-3 C","47-3","#cf947f"
"PANTONE P 47-4 C","47-4","#c4806a"
"PANTONE P 47-5 C","47-5","#bb6f57"
"PANTONE P 47-6 C","47-6","#b05a45"
"PANTONE P 47-7 C","47-7","#a24535"
"PANTONE P 47-8 C","47-8","#95342b"
"PANTONE P 47-9 C","47-9","#e8cec4"
"PANTONE P 47-10 C","47-10","#dab5a7"
"PANTONE P 47-11 C","47-11","#cd9d8a"
"PANTONE P 47-12 C","47-12","#c08673"
"PANTONE P 47-13 C","47-13","#b3715b"
"PANTONE P 47-14 C","47-14","#a45a46"
"PANTONE P 47-15 C","47-15","#914133"
"PANTONE P 47-16 C","47-16","#7f3229"
"PANTONE P 48-1 C","48-1","#fde8e1"
"PANTONE P 48-2 C","48-2","#fbd6c9"
"PANTONE P 48-3 C","48-3","#f8bfae"
"PANTONE P 48-4 C","48-4","#f4a48f"
"PANTONE P 48-5 C","48-5","#f18873"
"PANTONE P 48-6 C","48-6","#ec6756"
"PANTONE P 48-7 C","48-7","#e8443e"
"PANTONE P 48-8 C","48-8","#e42132"
"PANTONE P 48-9 C","48-9","#eca793"
"PANTONE P 48-10 C","48-10","#e8937f"
"PANTONE P 48-11 C","48-11","#e6836f"
"PANTONE P 48-12 C","48-12","#e2715e"
"PANTONE P 48-13 C","48-13","#dd5d4d"
"PANTONE P 48-14 C","48-14","#d94b41"
"PANTONE P 48-15 C","48-15","#d53938"
"PANTONE P 48-16 C","48-16","#d12431"
"PANTONE P 49-1 C","49-1","#e9af9f"
"PANTONE P 49-2 C","49-2","#e29d89"
"PANTONE P 49-3 C","49-3","#dc8874"
"PANTONE P 49-4 C","49-4","#d67562"
"PANTONE P 49-5 C","49-5","#d05d4e"
"PANTONE P 49-6 C","49-6","#ca4b40"
"PANTONE P 49-7 C","49-7","#c43a37"
"PANTONE P 49-8 C","49-8","#be262f"
"PANTONE P 49-9 C","49-9","#e4b2a2"
"PANTONE P 49-10 C","49-10","#dc9d8d"
"PANTONE P 49-11 C","49-11","#d48774"
"PANTONE P 49-12 C","49-12","#cd7562"
"PANTONE P 49-13 C","49-13","#c45f4f"
"PANTONE P 49-14 C","49-14","#bd4c40"
"PANTONE P 49-15 C","49-15","#b33935"
"PANTONE P 49-16 C","49-16","#ac272e"
"PANTONE P 50-1 C","50-1","#deb2a4"
"PANTONE P 50-2 C","50-2","#d8a292"
"PANTONE P 50-3 C","50-3","#cc8c7b"
"PANTONE P 50-4 C","50-4","#c37766"
"PANTONE P 50-5 C","50-5","#b96454"
"PANTONE P 50-6 C","50-6","#ae4e41"
"PANTONE P 50-7 C","50-7","#a13b34"
"PANTONE P 50-8 C","50-8","#94292b"
"PANTONE P 50-9 C","50-9","#e5c7bc"
"PANTONE P 50-10 C","50-10","#d7ac9f"
"PANTONE P 50-11 C","50-11","#ca9586"
"PANTONE P 50-12 C","50-12","#be7e6d"
"PANTONE P 50-13 C","50-13","#b26b5a"
"PANTONE P 50-14 C","50-14","#a35244"
"PANTONE P 50-15 C","50-15","#903b33"
"PANTONE P 50-16 C","50-16","#7e2a29"
"PANTONE P 51-1 C","51-1","#f4edeb"
"PANTONE P 51-2 C","51-2","#e7d8d4"
"PANTONE P 51-3 C","51-3","#dac3bf"
"PANTONE P 51-4 C","51-4","#cdafa9"
"PANTONE P 51-5 C","51-5","#c19c95"
"PANTONE P 51-6 C","51-6","#b68882"
"PANTONE P 51-7 C","51-7","#ad7a73"
"PANTONE P 51-8 C","51-8","#a36964"
"PANTONE P 51-9 C","51-9","#9a6460"
"PANTONE P 51-10 C","51-10","#925f5b"
"PANTONE P 51-11 C","51-11","#8a5b57"
"PANTONE P 51-12 C","51-12","#825652"
"PANTONE P 51-13 C","51-13","#7a514e"
"PANTONE P 51-14 C","51-14","#704b48"
"PANTONE P 51-15 C","51-15","#664643"
"PANTONE P 51-16 C","51-16","#5c413e"
"PANTONE P 52-1 C","52-1","#fce1da"
"PANTONE P 52-2 C","52-2","#facec3"
"PANTONE P 52-3 C","52-3","#f7b8aa"
"PANTONE P 52-4 C","52-4","#f39e8f"
"PANTONE P 52-5 C","52-5","#f08778"
"PANTONE P 52-6 C","52-6","#ec675f"
"PANTONE P 52-7 C","52-7","#e84748"
"PANTONE P 52-8 C","52-8","#e5273c"
"PANTONE P 52-9 C","52-9","#f3c2b7"
"PANTONE P 52-10 C","52-10","#efafa1"
"PANTONE P 52-11 C","52-11","#ea988a"
"PANTONE P 52-12 C","52-12","#e78779"
"PANTONE P 52-13 C","52-13","#e16f65"
"PANTONE P 52-14 C","52-14","#dd5650"
"PANTONE P 52-15 C","52-15","#d84042"
"PANTONE P 52-16 C","52-16","#d3293a"
"PANTONE P 53-1 C","53-1","#f4d0c7"
"PANTONE P 53-2 C","53-2","#ebb8ad"
"PANTONE P 53-3 C","53-3","#e5a395"
"PANTONE P 53-4 C","53-4","#de8a7c"
"PANTONE P 53-5 C","53-5","#d87266"
"PANTONE P 53-6 C","53-6","#cf5650"
"PANTONE P 53-7 C","53-7","#c83e40"
"PANTONE P 53-8 C","53-8","#c32a37"
"PANTONE P 53-9 C","53-9","#f3d9d3"
"PANTONE P 53-10 C","53-10","#ebc3b8"
"PANTONE P 53-11 C","53-11","#e3aa9e"
"PANTONE P 53-12 C","53-12","#d99082"
"PANTONE P 53-13 C","53-13","#d0776c"
"PANTONE P 53-14 C","53-14","#c65c54"
"PANTONE P 53-15 C","53-15","#bc4342"
"PANTONE P 53-16 C","53-16","#b12a34"
"PANTONE P 54-1 C","54-1","#deada1"
"PANTONE P 54-2 C","54-2","#d4998d"
"PANTONE P 54-3 C","54-3","#cd8679"
"PANTONE P 54-4 C","54-4","#c47569"
"PANTONE P 54-5 C","54-5","#bd6358"
"PANTONE P 54-6 C","54-6","#b34f48"
"PANTONE P 54-7 C","54-7","#a83d3c"
"PANTONE P 54-8 C","54-8","#9d2b32"
"PANTONE P 54-9 C","54-9","#e2bfb6"
"PANTONE P 54-10 C","54-10","#d5a79c"
"PANTONE P 54-11 C","54-11","#cb9186"
"PANTONE P 54-12 C","54-12","#c07c71"
"PANTONE P 54-13 C","54-13","#b56a5f"
"PANTONE P 54-14 C","54-14","#a8534b"
"PANTONE P 54-15 C","54-15","#993d3a"
"PANTONE P 54-16 C","54-16","#882b2e"
"PANTONE P 55-1 C","55-1","#f8beb5"
"PANTONE P 55-2 C","55-2","#f5aea4"
"PANTONE P 55-3 C","55-3","#f2958d"
"PANTONE P 55-4 C","55-4","#f08983"
"PANTONE P 55-5 C","55-5","#ed6f6c"
"PANTONE P 55-6 C","55-6","#ea585a"
"PANTONE P 55-7 C","55-7","#e73f4d"
"PANTONE P 55-8 C","55-8","#e52243"
"PANTONE P 55-9 C","55-9","#f4cac3"
"PANTONE P 55-10 C","55-10","#f0b5ad"
"PANTONE P 55-11 C","55-11","#eba097"
"PANTONE P 55-12 C","55-12","#e78982"
"PANTONE P 55-13 C","55-13","#e27671"
"PANTONE P 55-14 C","55-14","#d95557"
"PANTONE P 55-15 C","55-15","#d63f4a"
"PANTONE P 55-16 C","55-16","#d2223e"
"PANTONE P 56-1 C","56-1","#eed0c9"
"PANTONE P 56-2 C","56-2","#e6b8b1"
"PANTONE P 56-3 C","56-3","#dca098"
"PANTONE P 56-4 C","56-4","#d2877f"
"PANTONE P 56-5 C","56-5","#ca706b"
"PANTONE P 56-6 C","56-6","#c05755"
"PANTONE P 56-7 C","56-7","#b64044"
"PANTONE P 56-8 C","56-8","#aa2637"
"PANTONE P 56-9 C","56-9","#e5c8c2"
"PANTONE P 56-10 C","56-10","#d7ada7"
"PANTONE P 56-11 C","56-11","#ca968f"
"PANTONE P 56-12 C","56-12","#be7f79"
"PANTONE P 56-13 C","56-13","#b26c66"
"PANTONE P 56-14 C","56-14","#a3524f"
"PANTONE P 56-15 C","56-15","#923c3c"
"PANTONE P 56-16 C","56-16","#7e292f"
"PANTONE P 57-1 C","57-1","#f7b9b4"
"PANTONE P 57-2 C","57-2","#f4a5a1"
"PANTONE P 57-3 C","57-3","#f29390"
"PANTONE P 57-4 C","57-4","#ef8080"
"PANTONE P 57-5 C","57-5","#ec686d"
"PANTONE P 57-6 C","57-6","#e9505e"
"PANTONE P 57-7 C","57-7","#e73951"
"PANTONE P 57-8 C","57-8","#e41747"
"PANTONE P 57-9 C","57-9","#f8d7d1"
"PANTONE P 57-10 C","57-10","#f3c6c1"
"PANTONE P 57-11 C","57-11","#eeada8"
"PANTONE P 57-12 C","57-12","#e99290"
"PANTONE P 57-13 C","57-13","#e57b7b"
"PANTONE P 57-14 C","57-14","#de5d63"
"PANTONE P 57-15 C","57-15","#d84152"
"PANTONE P 57-16 C","57-16","#d31c43"
"PANTONE P 58-1 C","58-1","#e7a6a2"
"PANTONE P 58-2 C","58-2","#e19490"
"PANTONE P 58-3 C","58-3","#dd8483"
"PANTONE P 58-4 C","58-4","#d87173"
"PANTONE P 58-5 C","58-5","#d15b60"
"PANTONE P 58-6 C","58-6","#cc4753"
"PANTONE P 58-7 C","58-7","#c83449"
"PANTONE P 58-8 C","58-8","#c21f40"
"PANTONE P 58-9 C","58-9","#f2dcd8"
"PANTONE P 58-10 C","58-10","#e7c2be"
"PANTONE P 58-11 C","58-11","#dba7a3"
"PANTONE P 58-12 C","58-12","#cf8d8a"
"PANTONE P 58-13 C","58-13","#c67674"
"PANTONE P 58-14 C","58-14","#ba5c5e"
"PANTONE P 58-15 C","58-15","#ad4149"
"PANTONE P 58-16 C","58-16","#9d2437"
"PANTONE P 59-1 C","59-1","#f7bfbd"
"PANTONE P 59-2 C","59-2","#f5aead"
"PANTONE P 59-3 C","59-3","#f2989a"
"PANTONE P 59-4 C","59-4","#f0858b"
"PANTONE P 59-5 C","59-5","#ed6d78"
"PANTONE P 59-6 C","59-6","#ea5568"
"PANTONE P 59-7 C","59-7","#e73e5a"
"PANTONE P 59-8 C","59-8","#e4164d"
"PANTONE P 59-9 C","59-9","#eda4a4"
"PANTONE P 59-10 C","59-10","#eb9295"
"PANTONE P 59-11 C","59-11","#e78187"
"PANTONE P 59-12 C","59-12","#e46c76"
"PANTONE P 59-13 C","59-13","#e15a69"
"PANTONE P 59-14 C","59-14","#dc465c"
"PANTONE P 59-15 C","59-15","#da3553"
"PANTONE P 59-16 C","59-16","#d7194a"
"PANTONE P 60-1 C","60-1","#f9e6e5"
"PANTONE P 60-2 C","60-2","#f3cfce"
"PANTONE P 60-3 C","60-3","#ecb6b5"
"PANTONE P 60-4 C","60-4","#e69b9b"
"PANTONE P 60-5 C","60-5","#de7f83"
"PANTONE P 60-6 C","60-6","#d75f6a"
"PANTONE P 60-7 C","60-7","#cf4256"
"PANTONE P 60-8 C","60-8","#c81d46"
"PANTONE P 60-9 C","60-9","#d8888a"
"PANTONE P 60-10 C","60-10","#d67b7f"
"PANTONE P 60-11 C","60-11","#d06c73"
"PANTONE P 60-12 C","60-12","#cb5c65"
"PANTONE P 60-13 C","60-13","#c64f5b"
"PANTONE P 60-14 C","60-14","#c34052"
"PANTONE P 60-15 C","60-15","#bd324a"
"PANTONE P 60-16 C","60-16","#b82042"
"PANTONE P 61-1 C","61-1","#d69193"
"PANTONE P 61-2 C","61-2","#d08386"
"PANTONE P 61-3 C","61-3","#ca7579"
"PANTONE P 61-4 C","61-4","#c5666c"
"PANTONE P 61-5 C","61-5","#be545f"
"PANTONE P 61-6 C","61-6","#b74553"
"PANTONE P 61-7 C","61-7","#b03649"
"PANTONE P 61-8 C","61-8","#a9223e"
"PANTONE P 61-9 C","61-9","#ebd0ce"
"PANTONE P 61-10 C","61-10","#e1b7b6"
"PANTONE P 61-11 C","61-11","#d59e9e"
"PANTONE P 61-12 C","61-12","#c98586"
"PANTONE P 61-13 C","61-13","#c07073"
"PANTONE P 61-14 C","61-14","#b4585f"
"PANTONE P 61-15 C","61-15","#a7404c"
"PANTONE P 61-16 C","61-16","#972439"
"PANTONE P 62-1 C","62-1","#f9cbcb"
"PANTONE P 62-2 C","62-2","#f6b9bc"
"PANTONE P 62-3 C","62-3","#f4a4a9"
"PANTONE P 62-4 C","62-4","#f18d96"
"PANTONE P 62-5 C","62-5","#ed7382"
"PANTONE P 62-6 C","62-6","#ea556e"
"PANTONE P 62-7 C","62-7","#e73b61"
"PANTONE P 62-8 C","62-8","#e41354"
"PANTONE P 62-9 C","62-9","#efb0b3"
"PANTONE P 62-10 C","62-10","#ea9da3"
"PANTONE P 62-11 C","62-11","#e68a93"
"PANTONE P 62-12 C","62-12","#e27783"
"PANTONE P 62-13 C","62-13","#de5f71"
"PANTONE P 62-14 C","62-14","#da4a64"
"PANTONE P 62-15 C","62-15","#d53759"
"PANTONE P 62-16 C","62-16","#d2194f"
"PANTONE P 63-1 C","63-1","#ebbdbe"
"PANTONE P 63-2 C","63-2","#e5aaad"
"PANTONE P 63-3 C","63-3","#df9499"
"PANTONE P 63-4 C","63-4","#d97f88"
"PANTONE P 63-5 C","63-5","#d36875"
"PANTONE P 63-6 C","63-6","#cd5064"
"PANTONE P 63-7 C","63-7","#c73956"
"PANTONE P 63-8 C","63-8","#bf1d49"
"PANTONE P 63-9 C","63-9","#cf7c84"
"PANTONE P 63-10 C","63-10","#c96f79"
"PANTONE P 63-11 C","63-11","#c4606e"
"PANTONE P 63-12 C","63-12","#bf5463"
"PANTONE P 63-13 C","63-13","#bb475a"
"PANTONE P 63-14 C","63-14","#b63a51"
"PANTONE P 63-15 C","63-15","#b12d4a"
"PANTONE P 63-16 C","63-16","#ad2044"
"PANTONE P 64-1 C","64-1","#e7c8c9"
"PANTONE P 64-2 C","64-2","#dcafb1"
"PANTONE P 64-3 C","64-3","#d2989d"
"PANTONE P 64-4 C","64-4","#c78087"
"PANTONE P 64-5 C","64-5","#be6b74"
"PANTONE P 64-6 C","64-6","#b25460"
"PANTONE P 64-7 C","64-7","#a63c4e"
"PANTONE P 64-8 C","64-8","#97233d"
"PANTONE P 64-9 C","64-9","#eeddde"
"PANTONE P 64-10 C","64-10","#e0c0c0"
"PANTONE P 64-11 C","64-11","#d0a3a6"
"PANTONE P 64-12 C","64-12","#c3898d"
"PANTONE P 64-13 C","64-13","#b67278"
"PANTONE P 64-14 C","64-14","#a4555f"
"PANTONE P 64-15 C","64-15","#933b49"
"PANTONE P 64-16 C","64-16","#7f2536"
"PANTONE P 65-1 C","65-1","#fce2e3"
"PANTONE P 65-2 C","65-2","#f9d0d3"
"PANTONE P 65-3 C","65-3","#f6bac1"
"PANTONE P 65-4 C","65-4","#f29eab"
"PANTONE P 65-5 C","65-5","#ef8396"
"PANTONE P 65-6 C","65-6","#eb617e"
"PANTONE P 65-7 C","65-7","#e8426c"
"PANTONE P 65-8 C","65-8","#e40f5d"
"PANTONE P 65-9 C","65-9","#ebc4c8"
"PANTONE P 65-10 C","65-10","#e2aeb4"
"PANTONE P 65-11 C","65-11","#d996a0"
"PANTONE P 65-12 C","65-12","#d17e8c"
"PANTONE P 65-13 C","65-13","#c9687a"
"PANTONE P 65-14 C","65-14","#c15169"
"PANTONE P 65-15 C","65-15","#b83a59"
"PANTONE P 65-16 C","65-16","#ae1f4a"
"PANTONE P 66-1 C","66-1","#efd7d9"
"PANTONE P 66-2 C","66-2","#e3bec2"
"PANTONE P 66-3 C","66-3","#d7a4ac"
"PANTONE P 66-4 C","66-4","#cb8a94"
"PANTONE P 66-5 C","66-5","#c27381"
"PANTONE P 66-6 C","66-6","#b65b6d"
"PANTONE P 66-7 C","66-7","#aa4058"
"PANTONE P 66-8 C","66-8","#982243"
"PANTONE P 66-9 C","66-9","#e7ced0"
"PANTONE P 66-10 C","66-10","#dbb5b9"
"PANTONE P 66-11 C","66-11","#cd9ca4"
"PANTONE P 66-12 C","66-12","#c1848d"
"PANTONE P 66-13 C","66-13","#b56f7b"
"PANTONE P 66-14 C","66-14","#a65564"
"PANTONE P 66-15 C","66-15","#963b4f"
"PANTONE P 66-16 C","66-16","#83243b"
"PANTONE P 67-1 C","67-1","#d2b5b8"
"PANTONE P 67-2 C","67-2","#caa9ad"
"PANTONE P 67-3 C","67-3","#c49da2"
"PANTONE P 67-4 C","67-4","#bc8f94"
"PANTONE P 67-5 C","67-5","#b6848b"
"PANTONE P 67-6 C","67-6","#b07981"
"PANTONE P 67-7 C","67-7","#a86e78"
"PANTONE P 67-8 C","67-8","#a2626e"
"PANTONE P 67-9 C","67-9","#9a5e69"
"PANTONE P 67-10 C","67-10","#925964"
"PANTONE P 67-11 C","67-11","#8a555f"
"PANTONE P 67-12 C","67-12","#83515a"
"PANTONE P 67-13 C","67-13","#7b4d55"
"PANTONE P 67-14 C","67-14","#724850"
"PANTONE P 67-15 C","67-15","#674349"
"PANTONE P 67-16 C","67-16","#5d3d42"
"PANTONE P 68-1 C","68-1","#f7c0ca"
"PANTONE P 68-2 C","68-2","#f5b0bc"
"PANTONE P 68-3 C","68-3","#f299ac"
"PANTONE P 68-4 C","68-4","#ef869e"
"PANTONE P 68-5 C","68-5","#ed6d8d"
"PANTONE P 68-6 C","68-6","#ea547e"
"PANTONE P 68-7 C","68-7","#e73c71"
"PANTONE P 68-8 C","68-8","#e41367"
"PANTONE P 68-9 C","68-9","#efb5c0"
"PANTONE P 68-10 C","68-10","#eaa2b1"
"PANTONE P 68-11 C","68-11","#e88ea2"
"PANTONE P 68-12 C","68-12","#e47a92"
"PANTONE P 68-13 C","68-13","#df6282"
"PANTONE P 68-14 C","68-14","#dc4d75"
"PANTONE P 68-15 C","68-15","#d83969"
"PANTONE P 68-16 C","68-16","#d3135d"
"PANTONE P 69-1 C","69-1","#de8c9f"
"PANTONE P 69-2 C","69-2","#da7f94"
"PANTONE P 69-3 C","69-3","#d76e87"
"PANTONE P 69-4 C","69-4","#d25d7b"
"PANTONE P 69-5 C","69-5","#ce4e71"
